userName,at,content
Pengguna Google,2024-12-01 03:58:41,"Aplikasi Wondr by BNI sangat membantu dalam mengelola keuangan dengan fitur-fitur inovatif dan tampilan yang user-friendly, cocok untuk kebutuhan sehari-hari. Layanan yang ditawarkan di Wondr by BNI mempermudah perencanaan keuangan dengan insight yang menarik dan praktis, benar-benar solusi modern!"
Pengguna Google,2024-12-01 03:57:09,"Buat tarik tunai d mesin atm pakai wondr sayang kaga ada, bisa d mbank bni ada mobile tunai"
Pengguna Google,2024-12-01 03:47:52,"Gk ada kendala sejauh ini kecuali system error pas lagi butuh bgt kmaren... Minta tambahin call customer service nya di aplikasi aja samain kyk aplikasi2 bank sebelah donk... Hari gini masih suruh tlpon pake pulsa,,,yok bisa yok"
Pengguna Google,2024-12-01 03:45:30,Mohon ditingkatkan lagi karena fiturnya tidak selengkap BNI Mobile
Pengguna Google,2024-12-01 03:43:54,Aplikasi busuk
Pengguna Google,2024-12-01 03:37:42,wondr by BNI memberikan pengalaman bagi saya dalam bertransaksi yang lancar & juga notifikasi real-time status transfer . Dari segi tampilan aplikasinya sangat memuaskan dan juga responsif
Pengguna Google,2024-12-01 03:24:45,"aplikasi yang sangat efisien untuk bertransaksi, fitur fitur yang gampang di pakai, dan tampilan UI yang sangat simpel"
Pengguna Google,2024-12-01 03:23:08,transaksi ke bank mana aja bisa jadi cepat dengan wonder bni
Pengguna Google,2024-12-01 03:22:23,"Keren bgt aplikasinya, mudah digunakan dan pastinya mudah untuk bertransaksi, fitur-fiturnya juga menarik, suka bgt deh sama wonder by BNI!"
Pengguna Google,2024-12-01 03:18:37,fitur riwayat transaksi dari BNI Mobile nya jangan dihilangkan. bakal lebih bagus kalau ada seperti sebelumnya
Pengguna Google,2024-12-01 03:17:03,Setiap kali registrasi selalu error
Pengguna Google,2024-12-01 03:13:37,PDAM banjarmasin menu pembayaran sudah ada akan tetapi proses loading bayar sangat lama dan setelah melakukan transaksi malah gagal dan saldo pun terpotong tidak reversal kegagalan pembayaran tsb. Sya kembali pakai BNI Mobil Banking dan hasil tanpa kendala pembayaran nya lancar. Problem nya ini koq saldo saya ga balik saat gagal bayar pake WONDR by BNI.
Pengguna Google,2024-12-01 03:13:20,"tampilan bagus tapi fitur downgrade, topup e wallet sehari dibatasi 1jt, apk sebelumnya 2jt++ masih bisa"
Pengguna Google,2024-12-01 03:12:46,"aplikasi ini sangat bagus, memudahkan saya untung menyimpan uang dengan aman."
Pengguna Google,2024-12-01 03:01:52,Cara tarik tunai di atm dengan aplikasi wondr bagaimana...?
Pengguna Google,2024-12-01 02:59:27,"Aplikasi nya labil, nggk aman dan hati2 breach."
Pengguna Google,2024-12-01 02:57:57,"terkesan modern tapi masih banyak fitur yang kosong. belum ada tarik tunai tanpa kartu, loading app masih berat. belum ada fitur PIN untuk login. dan seharusnya, fitur PIN itu untuk login dan fitur password untuk transaksi. aneh. tapi, masih ada ruang untuk berkembang. kalau mau. dan tolong jangan pake alasan jaringan internet seolah-olah menyalahkan pengguna. that's a low move."
Pengguna Google,2024-12-01 02:57:50,"aplikasinya sangat bagus, sangat memudahkan para penggunanya. saya merasa terbantu sekali dengan aplikasi dari BNI ini. terima kasih yaa"
Pengguna Google,2024-12-01 02:47:39,"Aplikasi anjinkkk, susah masuk Harusnya NOL bintang Uninstall 👎"
Pengguna Google,2024-12-01 02:45:48,"Aplikasi Wondr sangat membantu sekali untuk saya , aktivasi nya sangat cepat dan tidak ribet . sangat memudahkan untuk bertransaksi dimana saja , Thankyou Wondr by BNI"
Pengguna Google,2024-12-01 02:45:33,Aneh fiturnya dikit. Tarik tunai gk bisa. Aneh . Nge bug
Pengguna Google,2024-12-01 02:43:36,"Tampilan aplikasinya baguss, kombinasi warnanya enak dilihat. Aku paling suka sama fitur goalsnya, jadi bisa kategorikan uang sesuai tujuan yang kita mauuu. Terus juga bisa transfer ke luar negeri, convertnya lumayan baguss."
Pengguna Google,2024-12-01 02:39:08,"Waa suka banget sama aplikasi ini, mau tarik tunai ga pake atm pun juga bisa, mau transfer ke luar negeri kg gampang. Simple tp memudahkan bgt. Thnks wondr by BNI"
Pengguna Google,2024-12-01 02:39:07,"Saya sangat suka dengan wondr ini, ui nya sangat fresh, minimalis, dan fitunya lengkap"
Pengguna Google,2024-12-01 02:35:54,"apk apeuuniii, baru masuk gabisa login katanya sesi kamu sudah berakhir, waww🤭 tingkatin lagi doonnkkk, mending pake bni mobile banking lagi ah.."
Pengguna Google,2024-12-01 02:33:36,"Ribet, mau ngecek riwayat ae susah, enak BNI Banking malah ganti, mau beli token listrik aja susah, mending ganti bank ae"
Pengguna Google,2024-12-01 02:30:55,"Sejauh ini aplikasinya lumayan bagus, lancar jaya proses transaksinya belum ada kendala apapun"
Pengguna Google,2024-12-01 02:29:44,"saldo berkurang,dan transaksi gagal..👍"
Pengguna Google,2024-12-01 02:23:22,"sejauh ini aplikasi nya aman dan bagus, tapi pernah saya mau isi e-wallet gak bisa mungkin masih dalam perbaikan. smoga kedepannya makin optimal semua😊"
Pengguna Google,2024-12-01 02:13:17,"Aplikasinya simpel, tampilannya menarik, dan mudah digunakan. Aplikasinya lengkap banget, bisa lihat insight keuangan, pemasukan, pengeluaran, investasi, tabungan, dan mengembangkan aset. Mantap banget!! BNI maju terus!!"
Pengguna Google,2024-12-01 02:05:49,tampilan wondr bni ini sangat modern dan juga keren dan layanan wondr bni ini sangat cocok untuk pengolahan keuangan dengan manfaat yang tidak tersedia buat layanan perbankan reguler
Pengguna Google,2024-12-01 02:05:34,"Aplikasi nya membantu banget, semua transaksi jadi mudah, fitur""nya lengkap banget. Apalagi ada fitur insight yang ngetrack uang masuk dan uang keluar."
Pengguna Google,2024-12-01 01:55:21,Bagus jg aplikasinya mudah jg masuknya dan buat transfer dan top up e walet mudah digunakan ga ribet dan simple..untuk pembayaran apaPun juga bisa ga harus jauh jauh keluar klo udh punya aplikasi ini..pokoknya mantap bgt 😍😍..
Pengguna Google,2024-12-01 01:52:12,"Ampun kali ya allah makek aplikasi wondr by BNI ini, lelet kali, tiba"" Klr sendiri Pass mau msk lagi ke wondr lama x loading nya, nyesel pakek wondr inj ya allah"
Pengguna Google,2024-12-01 01:49:26,"Untuk aplikasi nya bagus, tampilan nya juga bagus, dan fitur nya juga lebih bagus, jadi saya sangat terbantu dengan adanya aplikasi Wondr By BNI"
Pengguna Google,2024-12-01 01:48:17,"Saya beri bintang satu, tiap melakukan transaksi mendadak terus berkendala terus, bagus yg lama lagi, dr pada wonder ini, kalo app lama kita mendadak transfer lancar lancar aja ini app baru tolong optimal kan lagi .. tolong pihak BNI bijak sana lah"
Pengguna Google,2024-12-01 01:46:29,"Aplikasi simple daftarnya tidak ribet , Mudah di gunakan dan lancar tidak ada kendala apapun"
Pengguna Google,2024-12-01 01:42:32,"Sangat membantu. Kemarin ATM sempet ke blokir gara"" Lupa pin, malas ke bank, kebetulan M banking ganti wondr ternyata di Wondr bisa ganti pin ATM di Apk."
Pengguna Google,2024-12-01 01:41:19,"Secara keseluruhan fiturnya sudah bagus dan simpel, tapi akan lebih baik kalau ditambahkan fitur tarik tunai tanpa kartu. Jadi, kalau kartu fisik tertinggal, tetap bisa ambil uang lewat aplikasi."
Pengguna Google,2024-12-01 01:36:57,"Proses loginnya mudah, bahkan denga nadanya aplikasi ini, buat investasi, bayar dan beli beberapa kebutuhan seperti tiket jadi lebih gampang, gak ribet lagi deh"
Pengguna Google,2024-12-01 01:36:05,"Baru kali ini nemu Aplikasi Perbankan yang sangat bagus. Mudah untuk transaksi, cepat dan mudah di gunakan. Untuk kalangan pemula seperti saya sangat dimudahkan."
Pengguna Google,2024-12-01 01:33:15,"aplikasi ini bagus banget fitur mudah dan lengkap,,cs pun fast respon jika ada kendala,,pastinya ini lebih baik dari BNI Mobile."
Pengguna Google,2024-12-01 01:22:24,"Harusnya dipersiapkan dulu apk nya, jangan asal suruh ganti aja. Suruh pake wondr tapi belum bisa penarikan tanpa kartu debit. Mending pake pak bni mobile dulu aja"
Pengguna Google,2024-12-01 01:21:05,aplikasinya cukup bagus karena dapat membantu saya mempermudah dalam transaksi. Selain itu aplikasi ini juga cukup bagus karena bisa menjadi tabungan dan investasi
Pengguna Google,2024-12-01 01:17:46,salah satu aplikasi yang bagus dari awal gunakan m-banking BNI udah terbantu sekarang semakin terbantu dengan adanya wonder BNI yang aplikasinya sangat lengkap dan juga mudah banget jadi cukup 1 aplikasi sudah bisa lakukan banyak transaksi
Pengguna Google,2024-12-01 01:07:58,"Bukan mempermudah malah menyusahkan, srg gangguan fitur tarik tunai jg blm ada"
Pengguna Google,2024-12-01 01:04:20,Sangat membantu dan memudahkan untuk segala urusan semua transaksi
Pengguna Google,2024-12-01 00:44:03,"Aplikasi baru bukannya lebih bagus, ini malah ngelawak. Disaat bank lain semakin canggih, BNI46 malah mundur ke belakang"
Pengguna Google,2024-12-01 00:19:20,"Mantap Apk nya cepat respon, iklan nya mantap juga"
Pengguna Google,2024-11-30 22:53:07,"Mau beli token listrik di aplikasi lama ga bisa, dialihkan ke Wonder. Tp di wonder juga ga bisa. Sesuai tagline yuk.... Bikin hidup lebih lancar, bukan ketar-ketir"
Pengguna Google,2024-11-30 22:20:32,Ini cara membuka wondr jadi ga bisa karna alasan harus non aktifkan aksebilitas ini gimana caranya? Sudah saya non aktifkan masih ga bisa duh.
Pengguna Google,2024-11-30 21:54:01,Aplikasi nya sangat lemot beda kalau sama aplikasi lama
Pengguna Google,2024-11-30 21:17:27,Terlalu cepat menutup fitur² di apk lama sedangkan wondr baru saja dikembangkan dan banyak fitur² yg di butuhkan blum ada
Pengguna Google,2024-11-30 20:53:25,"wah makin ga ada kualitas ni apk nya, yg lama susah transaksi dan yg baru makin parah. kalo belum siap dan belum bisa di jakankan dengan sempurna jgn di rilis apk nya merugikan pengguna jadi nya, udh ga wort it ini pake BNI makin ga jelas, lama² duit yg hilang jadi nya"
Pengguna Google,2024-11-30 20:47:36,"Sudah daftar dan masuk aplikasi, tapi setelah di buka lagi aplikasinya disuruh daftar lagi... Gak bisa login"
Pengguna Google,2024-11-30 20:09:33,Transaksi Qris gagal saldo tidak kembali limit top-up ewalet perhari di batasi cmn 1 jt beda sama m-banking bisa top-up 2 jt up
Pengguna Google,2024-11-30 20:09:31,Belom nyoba buka ataupun download tapi liat dari rate orang² kebanyakan bintang 1 yaa udh ikutan fomo aja ngasih bintang 1 kwowkwowkwok
Pengguna Google,2024-11-30 17:29:13,Sangat Bagus
Pengguna Google,2024-11-30 17:13:53,"Kemarin terjadi error dan sekarang sudah aman, proses yang cepat, respon yang cepat. Good Job👍"
Pengguna Google,2024-11-30 16:40:25,notifikasi transaksi masuk atau keluar telat terlalu lama
Pengguna Google,2024-11-30 16:38:43,Setiap Transaksi QRIS yg gagal tpi kenapa saldo berkurang.?
Pengguna Google,2024-11-30 16:37:12,"Lebih bagus yg dlu.Semenjak pakai aplikasi ini jdi ada limit topup shope,cuman di batasi 1jt/hari.keknya mending pakai bank sebelah aja"
Pengguna Google,2024-11-30 16:32:07,Aduh...kok gak bisadi buka sih mau buat transaksi ...malah jadi susah update juga sudah semua udah ubah kok masih tidak bisa juga aku harus bagai mana ...apk nya apa saya nya sih ...🤕 Suruh ganti baru malah jadi kayak gini 🤬
Pengguna Google,2024-11-30 16:31:40,Wondr apk yg sangat parah buruk nya
Pengguna Google,2024-11-30 15:10:49,Pelayanan sistem UI cukup baik dan tampilan yang diberikan juga menarik dari sebelumnya. Akses transaksi lebih cepat dan mudah dimengerti serta tidak perlu pusing-pusing lagi dan fiturnya sangat membantu
Pengguna Google,2024-11-30 14:37:31,"keren sih aplikasi ini, bener bener sangat membantu untuk transaksi harian, engga ribet sama sekali aplikasinya dan mudah di mengerti"
Pengguna Google,2024-11-30 14:36:41,Pakai wondr by bni lebih mudah dan simple. Desainnya mudah dipahami jadi transaksi lebih mudah
Pengguna Google,2024-11-30 14:36:14,"Keren, memudahkan kita bertransaksi dimna aja dan aplikasinya mudah di mengerti."
Pengguna Google,2024-11-30 14:31:03,Gagal log in terus sampe ke blok
Pengguna Google,2024-11-30 14:30:00,Aplikasi nyusahin!!!
Pengguna Google,2024-11-30 14:07:19,"Banyak promo menarik, dan memudahkan untuk berbagai transaksi"
Pengguna Google,2024-11-30 13:56:35,"Aplikasi masih banyak bug perlu banyak perbaikan, masih lebih bagus yg BNI mobile"
Pengguna Google,2024-11-30 13:53:41,"Mudah sekali aktivasinya cepat, sangat mempermudah. Semoga bisa lebih berkembang lagi wondr nya .,👍"
Pengguna Google,2024-11-30 13:06:58,"Aplikasinya sangat membantu, nice app. Wajib download, lancar, pokoknya the best🥰"
Pengguna Google,2024-11-30 12:58:21,"Tolonh di jawab , saya mau download tapi perangkat anda tidak kompatibel dengen versi ini ."
Pengguna Google,2024-11-30 12:45:11,Pengalaman terbaru menggunakan apk ini.semoga semakin di kembang kan aplikasi ini dan semakin maju
Pengguna Google,2024-11-30 12:43:37,"Saya baru saja menginstal aplikasi ini, aktivasinya sangat mudah dan cepat sekali. untuk bertransaksi pun juga lancar... Sukak banget deh sama aplikasi wondr by BNI ♥️"
Pengguna Google,2024-11-30 12:42:32,"Aplikasinya bagus, cocok banget sama anak muda sekarang.. lebih modern dan fresh 👍"
Pengguna Google,2024-11-30 12:35:41,Aplikasinya bagus banget 😍 semakin mempermudah nasabah bertransaksi dimanapun dan kapanpun. Semoga promo nya semakin banyak
Pengguna Google,2024-11-30 12:31:02,"Aplikasi nya simple, mudah digunakan, dan banyak promo jika pakai apk ini.. Love banget"
Pengguna Google,2024-11-30 12:24:08,"Aplikasi yang sangat membantu nasabah BNI karena memudahkan transaksi, pembayaran bisa dilakukan dari mana saja dan kapan saja, sangat recommended."
Pengguna Google,2024-11-30 12:14:20,"Sumpah ihh suka bgtt aplikasi wondr by BNI Aktivasi nya cepettt , tampilan nya keren , nyaman bgt buat di pakai transaksi, lancarrrr jayaaaa"
Pengguna Google,2024-11-30 12:04:12,Mantap dari pada diBNI mobile
Pengguna Google,2024-11-30 12:03:55,"Alhamdulillah pakai word by BNI lancar gak pernah ada kendala , dan fitur fiturnya gk ribet. Tingkatkan terus aplikasi word nya ya biar semakin bagus ke depannya"
Pengguna Google,2024-11-30 11:35:58,Mantap..👍👍
Pengguna Google,2024-11-30 11:21:01,Pakai wondr jadi lebih mudah dan banyak promo yang menarik
Pengguna Google,2024-11-30 11:13:09,Goood
Pengguna Google,2024-11-30 11:07:59,Aplikasi wondr by BNI aplikasi mbanking terbaik yang pernah saya download
Pengguna Google,2024-11-30 11:02:38,"baguss, buat transaksi lebih cepat dari pada sebelumnya. ditingkatkan lagiii"
Pengguna Google,2024-11-30 10:59:45,Apk eror gk jelas masa udah terdaftar keluar sndiri terus gk bisa masuk
Pengguna Google,2024-11-30 10:57:20,Senang sekali dg adanya aplikasi ini. Ini aplikasinya kartu kredit yak
Pengguna Google,2024-11-30 10:47:01,Sejak jaman kerja sampai skrg IRT cocok BNI mudah dan aman. Aku percaya BNI
Pengguna Google,2024-11-30 10:27:08,"Aplikasi yang mudah digunakan dan dipakai, cocok banget digunakan buat sehari hari"
Pengguna Google,2024-11-30 10:22:47,"Baru pertama kali instal aplikasi wondr , aplikasinya bagus ,cepat ,mudah daftarnya ga ribet, tampilannya awalnya menarik , gampang digunakan untuk transaksi , good job buat wondr by BNI"
Pengguna Google,2024-11-30 10:16:22,Ribet jauh lebih mudah bni moble
Pengguna Google,2024-11-30 10:14:15,"Jelek, limit ewallet kecil bnget"
Pengguna Google,2024-11-30 10:14:09,"aplikasi dengan fitur yang mudah, selain itu sangat mmbantu penggunany"
Pengguna Google,2024-11-30 10:02:20,"10x login, gagal, 10x pembayaran Qris gagal alasan sinyal, nonton youtube fine aja"
Pengguna Google,2024-11-30 10:00:34,"Baru aja install aplikasi ini, mudah bangettt,, Simple, akhirnya bikin transaksi jadi gampang .. top pokoknya👍"
Pengguna Google,2024-11-30 09:57:51,Aplikasi gk jelas. Setiap mau login gk bisa... Mending aplikasi yang lama
Pengguna Google,2024-11-30 09:53:43,Good
Pengguna Google,2024-11-30 09:47:01,Warna orange yg mencolok membuat aplikasi ini terlihat bersemangat...apalagi banyak fitur yg mudah digunakan dan sangat membantu dalam melakukan transaksi...sukses buat wondr by BNI
Pengguna Google,2024-11-30 09:41:43,Saya baru saja download aplikasi ini.. aktivasi cepat dan mudah..langsung transaksi juga..alhamdulillah lancar dan mudah .terima kasih wondr by BNI👍👍
Pengguna Google,2024-11-30 09:40:31,"selama saya menggunakan aplikasi wondr by BNI, melakukan transaksi apapun terasa lebih mudah dan praktis. sangat simpel dan gak ribet di gunakan, pokoknya membantu saya banget deh.."
Pengguna Google,2024-11-30 09:39:59,Ribet
Pengguna Google,2024-11-30 09:39:33,"sejauh ini aplikasi wondr by BNI sangat lancar digunakan, sangat praktis dan mempermudah semua aktivitas saya. adanya aplikasi wondr by BNI tidak merepotkan saya untuk datang ke atm, sangat membantu di musim penghujan saat ini. Sehingga saya tidak takut kehujanan"
Pengguna Google,2024-11-30 09:33:18,"Hidup jadi wonder ful karena apk wondr by BNI, sangat membantu saya dalam express top-up tap cash gak pakal ribet mudah bangetkan buruan coba"
Pengguna Google,2024-11-30 09:30:24,"Aplikasi wondr ini simpel ya, dan jadi teredukasi saat menggunakan. Menunya belum muncul kayanya krn masa transisi ya, tp pasti akan lebih lengkap nanti pas awal tahun. Aplikasi bni mobile sementara ini jgn dihapus dulu kata petugasnya, soalnya beberapa menu belum masuk ke wondr. Semoga makin hari makin baik👍🏻👍🏻"
Pengguna Google,2024-11-30 09:25:46,"Masih bingung sih pakainya, bingung cari menu mutasi uang masuknya dimana"
Pengguna Google,2024-11-30 09:21:05,Ko ga bisa di buka
Pengguna Google,2024-11-30 09:16:37,"Aplikasi wonder by BNI sangat membantu terutama buat saya bekerja aplikasi ini bisa analisa ,transaksi dan rencanakan keuangan saya dengan sangat mudah ,bagus banget."
Pengguna Google,2024-11-30 09:16:11,Ini aplikasi keren sih emg wondr.. lebih mudah simple oke banget pokoknya
Pengguna Google,2024-11-30 09:08:10,Suka banget pake wondr banyak promonya di tgl² tertentu. Cuma perlu ada tambahan aja buat memudahkan orang tarik tunai dan setor tunai aja dari aplikasinya
